label_id	cell_label	is_corr
5205.0	None	True
5206.0	None	True
5207.0	None	True
5208.0	None	True
5214.0	None	True
5215.0	None	True
5217.0	None	True
5218.0	None	True
5219.0	None	True
5220.0	None	True
5221.0	None	True
5223.0	None	True
5224.0	None	True
5225.0	None	True
5229.0	None	True
5230.0	None	True
5234.0	None	True
5244.0	None	True
5247.0	None	True
5248.0	None	True
5249.0	None	True
5250.0	None	True
5251.0	None	True
5253.0	None	True
5254.0	None	True
5257.0	None	True
5260.0	None	True
5261.0	None	True
5269.0	None	True
5270.0	None	True
5271.0	None	True
5272.0	None	True
5273.0	None	True
5274.0	None	True
5275.0	None	True
5276.0	None	True
5277.0	None	True
5278.0	None	True
5279.0	None	True
5280.0	None	True
5281.0	dark	True
5283.0	None	True
5284.0	None	True
5286.0	None	True
5287.0	None	True
5300.0	None	True
5303.0	None	True
5304.0	None	True
5305.0	None	True
5307.0	None	True
5316.0	None	True
5325.0	None	True
5330.0	None	True
5332.0	None	True
5334.0	None	True
5335.0	None	True
5336.0	None	True
5337.0	None	True
5338.0	None	True
5339.0	None	True
5340.0	None	True
5341.0	None	True
5342.0	None	True
5343.0	None	True
5344.0	None	True
5345.0	None	True
5346.0	None	True
5350.0	None	True
5351.0	None	True
5353.0	None	True
5356.0	None	True
5358.0	None	True
5359.0	None	True
5361.0	None	True
5363.0	None	True
5365.0	None	True
5366.0	None	True
5368.0	None	True
5370.0	None	True
5372.0	None	True
5373.0	None	True
5377.0	None	True
5379.0	None	True
5381.0	None	True
5382.0	None	True
5384.0	None	True
5385.0	None	True
5386.0	None	True
5389.0	None	True
5390.0	None	True
5391.0	None	True
5392.0	None	True
5393.0	None	True
5394.0	None	True
5397.0	None	True
5398.0	None	True
5401.0	None	True
5402.0	None	True
5403.0	None	True
5404.0	None	True
5405.0	None	True
5406.0	None	True
5407.0	None	True
5408.0	None	True
5409.0	None	True
5412.0	None	True
5414.0	None	True
5416.0	dark	True
5417.0	None	True
5418.0	None	True
5419.0	None	True
5421.0	dark	True
5422.0	None	True
5424.0	None	True
5426.0	None	True
5427.0	None	True
5428.0	None	True
5429.0	None	True
5431.0	None	True
5435.0	None	True
5436.0	None	True
5437.0	None	True
5438.0	None	True
5444.0	None	True
5445.0	None	True
5446.0	None	True
5448.0	None	True
5449.0	None	True
5455.0	None	True
5456.0	None	True
5457.0	None	True
5467.0	None	True
5469.0	None	True
5472.0	None	True
5474.0	None	True
5475.0	None	True
5476.0	None	True
5477.0	None	True
5496.0	None	True
5500.0	None	True
5501.0	None	True
5502.0	None	True
5503.0	None	True
5504.0	None	True
5505.0	None	True
5506.0	None	True
5507.0	None	True
5510.0	None	True
5511.0	None	True
5514.0	None	True
5522.0	None	True
5524.0	None	True
5529.0	None	True
5530.0	None	True
5531.0	None	True
5532.0	None	True
5533.0	None	True
5534.0	None	True
5537.0	None	True
5544.0	None	True
5546.0	None	True
5552.0	None	True
5554.0	None	True
5555.0	None	True
5556.0	None	True
5557.0	None	True
5558.0	None	True
5561.0	None	True
5562.0	None	True
5563.0	None	True
5564.0	None	True
5566.0	None	True
5567.0	None	True
5568.0	None	True
5569.0	None	True
5571.0	None	True
5572.0	None	True
5574.0	None	True
5576.0	None	True
5578.0	None	True
5579.0	None	True
5581.0	None	True
5584.0	None	True
5585.0	None	True
5586.0	None	True
5588.0	None	True
5589.0	None	True
5590.0	None	True
5594.0	None	True
5595.0	None	True
5596.0	None	True
5598.0	None	True
5599.0	None	True
5604.0	None	True
5608.0	None	True
5611.0	None	True
5612.0	None	True
5615.0	None	True
5617.0	None	True
5619.0	None	True
5620.0	None	True
5621.0	None	True
5622.0	None	True
5623.0	None	True
5624.0	None	True
5625.0	None	True
5626.0	None	True
5627.0	None	True
5628.0	None	True
5629.0	None	True
5630.0	None	True
5631.0	None	True
5632.0	None	True
5633.0	None	True
5634.0	None	True
5635.0	None	True
5636.0	None	True
5637.0	None	True
5639.0	None	True
5640.0	neuron	True
5644.0	None	True
5645.0	None	True
5646.0	None	True
5647.0	None	True
5650.0	None	True
5651.0	None	True
5652.0	None	True
5653.0	None	True
5655.0	None	True
5659.0	None	True
5660.0	None	True
5662.0	None	True
5663.0	None	True
5664.0	None	True
5665.0	None	True
5666.0	None	True
5670.0	None	True
5673.0	None	True
5674.0	None	True
5675.0	None	True
5676.0	None	True
5680.0	None	True
5685.0	None	True
5688.0	None	True
5689.0	None	True
5690.0	None	True
5693.0	None	True
5697.0	None	True
5701.0	None	True
5703.0	None	True
5705.0	None	True
5708.0	None	True
5710.0	None	True
5711.0	None	True
5719.0	None	True
5726.0	None	True
5728.0	None	True
5729.0	None	True
5732.0	None	True
5733.0	None	True
5734.0	None	True
5735.0	None	True
5736.0	None	True
5737.0	None	True
5738.0	None	True
5740.0	None	True
5750.0	None	True
5751.0	None	True
5752.0	None	True
5753.0	None	True
5754.0	None	True
5755.0	None	True
5757.0	None	True
5758.0	None	True
5759.0	None	True
5761.0	None	True
5762.0	None	True
5769.0	None	True
5776.0	None	True
5778.0	None	True
5779.0	None	True
5780.0	None	True
5782.0	None	True
5783.0	None	True
5785.0	None	True
5786.0	None	True
5787.0	None	True
5791.0	None	True
5792.0	None	True
5793.0	None	True
5794.0	None	True
5796.0	None	True
5797.0	None	True
5798.0	None	True
5800.0	None	True
5801.0	None	True
5802.0	None	True
5803.0	None	True
5805.0	None	True
5806.0	None	True
5807.0	None	True
5808.0	None	True
5809.0	None	True
5810.0	None	True
5811.0	None	True
5812.0	None	True
5814.0	None	True
5817.0	None	True
5818.0	None	True
5820.0	None	True
5822.0	None	True
5823.0	None	True
5825.0	None	True
5826.0	None	True
5827.0	None	True
5831.0	None	True
5832.0	None	True
5833.0	None	True
5834.0	None	True
5839.0	None	True
5840.0	None	True
5841.0	None	True
5842.0	None	True
5844.0	None	True
5845.0	None	True
5851.0	None	True
5852.0	None	True
5853.0	None	True
5855.0	None	True
5856.0	None	True
5858.0	None	True
5859.0	None	True
5861.0	None	True
5862.0	dark	True
5863.0	None	True
5864.0	None	True
5865.0	None	True
5866.0	None	True
5868.0	None	True
5869.0	None	True
5870.0	None	True
5876.0	None	True
5877.0	None	True
5878.0	None	True
5879.0	None	True
5880.0	None	True
5887.0	None	True
5888.0	None	True
5889.0	None	True
5890.0	None	True
5892.0	None	True
5894.0	None	True
5895.0	None	True
5896.0	None	True
5898.0	None	True
5899.0	neuron	True
5900.0	None	True
5901.0	None	True
5902.0	None	True
5903.0	None	True
5904.0	None	True
5905.0	None	True
5908.0	None	True
5909.0	None	True
5910.0	secretory	True
5913.0	None	True
5914.0	None	True
5915.0	None	True
5923.0	None	True
5927.0	None	True
5932.0	None	True
5940.0	None	True
5947.0	dark	True
5948.0	neuron	True
5949.0	None	True
5950.0	neuron	True
5953.0	neuron	True
5955.0	neuron	True
5957.0	neuron	True
5958.0	neuron	True
5959.0	dark	True
5960.0	None	True
5973.0	None	True
5974.0	None	True
5979.0	None	True
5980.0	None	True
5983.0	None	True
5984.0	None	True
5985.0	None	True
5986.0	None	True
5987.0	None	True
5988.0	None	True
5989.0	None	True
5990.0	None	True
5996.0	None	True
5998.0	None	True
5999.0	None	True
6006.0	None	True
6007.0	None	True
6008.0	None	True
6009.0	None	True
6010.0	None	True
6011.0	None	True
6012.0	None	True
6014.0	None	True
6016.0	None	True
6017.0	None	True
6018.0	None	True
6020.0	None	True
6021.0	None	True
6023.0	None	True
6024.0	neuron	True
6025.0	neuron	True
6028.0	None	True
6029.0	neuron	True
6030.0	dark	True
6032.0	None	True
6033.0	None	True
6038.0	neuron	True
6039.0	neuron	True
6041.0	None	True
6044.0	None	True
6045.0	None	True
6047.0	None	True
6049.0	None	True
6050.0	None	True
6051.0	None	True
6052.0	None	True
6054.0	None	True
6055.0	None	True
6056.0	None	True
6060.0	None	True
6063.0	None	True
6064.0	None	True
6065.0	None	True
6066.0	None	True
6067.0	None	True
6072.0	None	True
6073.0	None	True
6074.0	None	True
6075.0	None	True
6076.0	None	True
6077.0	None	True
6079.0	None	True
6080.0	None	True
6081.0	None	True
6084.0	None	True
6085.0	None	True
6086.0	None	True
6088.0	None	True
6089.0	None	True
6090.0	None	True
6091.0	None	True
6092.0	None	True
6093.0	None	True
6094.0	None	True
6096.0	None	True
6098.0	None	True
6099.0	None	True
6100.0	None	True
6101.0	None	True
6102.0	None	True
6107.0	None	True
6111.0	None	True
6113.0	None	True
6114.0	dark	True
6115.0	None	True
6116.0	None	True
6117.0	None	True
6118.0	None	True
6120.0	None	True
6121.0	None	True
6122.0	None	True
6123.0	None	True
6126.0	None	True
6127.0	None	True
6128.0	None	True
6129.0	None	True
6130.0	None	True
6133.0	None	True
6140.0	None	True
6142.0	None	True
6144.0	None	True
6145.0	None	True
6146.0	None	True
6147.0	None	True
6149.0	None	True
6151.0	None	True
6155.0	None	True
6156.0	None	True
6161.0	None	True
6162.0	None	True
6163.0	None	True
6164.0	None	True
6166.0	None	True
6168.0	None	True
6170.0	None	True
6172.0	None	True
6177.0	None	True
6180.0	None	True
6182.0	None	True
6186.0	None	True
6187.0	None	True
6191.0	None	True
6192.0	None	True
6194.0	None	True
6198.0	None	True
6203.0	None	True
6213.0	None	True
6215.0	None	True
6216.0	None	True
6217.0	None	True
6222.0	None	True
6223.0	None	True
6224.0	None	True
6225.0	None	True
6227.0	None	True
6234.0	None	True
6246.0	None	True
6247.0	None	True
6248.0	None	True
6250.0	neuron	True
6251.0	neuron	True
6252.0	neuron	True
6253.0	neuron	True
6254.0	neuron	True
6255.0	dark	True
6257.0	None	True
6258.0	None	True
6261.0	None	True
6262.0	neuron	True
6265.0	None	True
6275.0	None	True
6276.0	None	True
6278.0	None	True
6280.0	None	True
6281.0	None	True
6282.0	None	True
6284.0	None	True
6286.0	None	True
6287.0	None	True
6288.0	None	True
6290.0	None	True
6291.0	None	True
6293.0	None	True
6294.0	None	True
6295.0	None	True
6301.0	None	True
6302.0	None	True
6304.0	None	True
6305.0	None	True
6307.0	None	True
6310.0	None	True
6313.0	None	True
6314.0	None	True
6317.0	None	True
6318.0	None	True
6321.0	None	True
6322.0	None	True
6323.0	None	True
6326.0	None	True
6328.0	neuron	True
6330.0	neuron	True
6331.0	neuron	True
6332.0	neuron	True
6333.0	neuron	True
6334.0	neuron	True
6335.0	None	True
6336.0	None	True
6338.0	neuron	True
6339.0	neuron	True
6340.0	None	True
6341.0	None	True
6342.0	None	True
6347.0	None	True
6348.0	None	True
6349.0	None	True
6350.0	None	True
6351.0	None	True
6352.0	None	True
6353.0	None	True
6358.0	None	True
6360.0	None	True
6366.0	None	True
6368.0	None	True
6371.0	None	True
6372.0	None	True
6373.0	None	True
6374.0	None	True
6375.0	None	True
6377.0	neuron	True
6378.0	None	True
6380.0	None	True
6381.0	None	True
6382.0	None	True
6384.0	None	True
6385.0	None	True
6386.0	None	True
6387.0	None	True
6388.0	None	True
6392.0	None	True
6393.0	None	True
6397.0	None	True
6398.0	None	True
6399.0	None	True
6400.0	None	True
6403.0	None	True
6407.0	None	True
6409.0	secretory	True
6410.0	None	True
6411.0	None	True
6414.0	None	True
6416.0	None	True
6420.0	None	True
6432.0	None	True
6434.0	None	True
6435.0	None	True
6436.0	None	True
6439.0	None	True
6441.0	None	True
6445.0	None	True
6451.0	None	True
6460.0	None	True
6463.0	None	True
6464.0	None	True
6465.0	None	True
6466.0	None	True
6467.0	None	True
6468.0	None	True
6472.0	None	True
6473.0	None	True
6474.0	None	True
6475.0	None	True
6476.0	None	True
6478.0	None	True
6479.0	None	True
6480.0	None	True
6481.0	None	True
6484.0	secretory	True
6485.0	None	True
6487.0	None	True
6500.0	None	True
6509.0	None	True
6510.0	None	True
6511.0	None	True
6513.0	None	True
6514.0	None	True
6517.0	None	True
6518.0	None	True
6523.0	None	True
6528.0	None	True
6529.0	None	True
6530.0	None	True
6531.0	None	True
6532.0	None	True
6533.0	None	True
6535.0	None	True
6536.0	None	True
6537.0	None	True
6538.0	None	True
6540.0	None	True
6542.0	None	True
6543.0	None	True
6544.0	None	True
6547.0	None	True
6549.0	None	True
6550.0	None	True
6551.0	None	True
6552.0	None	True
6553.0	None	True
6554.0	None	True
6557.0	None	True
6558.0	None	True
6561.0	None	True
6566.0	None	True
6568.0	None	True
6569.0	None	True
6570.0	None	True
6572.0	None	True
6573.0	None	True
6575.0	None	True
6576.0	None	True
6577.0	None	True
6578.0	None	True
6579.0	None	True
6580.0	None	True
6581.0	None	True
6582.0	None	True
6583.0	neuron	True
6584.0	None	True
6585.0	None	True
6586.0	None	True
6587.0	None	True
6588.0	None	True
6594.0	None	True
6595.0	None	True
6597.0	None	True
6598.0	None	True
6600.0	None	True
6601.0	None	True
6603.0	None	True
6604.0	None	True
6605.0	None	True
6606.0	None	True
6607.0	None	True
6608.0	None	True
6610.0	None	True
6611.0	None	True
6613.0	None	True
6614.0	None	True
6616.0	None	True
6617.0	neuron	True
6619.0	neuron	True
6620.0	neuron	True
6621.0	dark	True
6623.0	None	True
6624.0	neuron	True
6625.0	neuron	True
6626.0	neuron	True
6627.0	neuron	True
6628.0	neuron	True
6630.0	None	True
6633.0	None	True
6640.0	None	True
6641.0	None	True
6642.0	None	True
6643.0	None	True
6644.0	None	True
6645.0	None	True
6646.0	None	True
6647.0	None	True
6648.0	None	True
6651.0	None	True
6654.0	None	True
6655.0	None	True
6657.0	None	True
6658.0	None	True
6663.0	None	True
6666.0	None	True
6667.0	None	True
6668.0	None	True
6669.0	None	True
6670.0	None	True
6672.0	None	True
6673.0	None	True
6674.0	None	True
6682.0	None	True
6684.0	None	True
6685.0	None	True
6688.0	None	True
6690.0	None	True
6691.0	None	True
6692.0	None	True
6693.0	None	True
6694.0	None	True
6695.0	None	True
6698.0	None	True
6700.0	None	True
6701.0	None	True
6703.0	None	True
6704.0	None	True
6706.0	None	True
6707.0	None	True
6709.0	None	True
6710.0	None	True
6711.0	None	True
6712.0	None	True
6719.0	None	True
6720.0	None	True
6727.0	None	True
6728.0	None	True
6731.0	None	True
6732.0	None	True
6734.0	None	True
6735.0	None	True
6736.0	None	True
6737.0	None	True
6738.0	None	True
6746.0	None	True
6747.0	None	True
6748.0	None	True
6749.0	None	True
6750.0	None	True
6751.0	None	True
6753.0	None	True
6754.0	None	True
6756.0	None	True
6757.0	None	True
6759.0	None	True
6764.0	None	True
6765.0	None	True
6768.0	None	True
6771.0	None	True
6779.0	None	True
6780.0	None	True
6781.0	None	True
6782.0	None	True
6784.0	None	True
6785.0	None	True
6787.0	None	True
6791.0	None	True
6793.0	None	True
6795.0	None	True
6796.0	None	True
6797.0	None	True
6798.0	None	True
6800.0	None	True
6806.0	None	True
6808.0	None	True
6809.0	None	True
6810.0	None	True
6811.0	None	True
6812.0	None	True
6813.0	None	True
6815.0	None	True
6817.0	None	True
6818.0	None	True
6822.0	None	True
6823.0	None	True
6824.0	None	True
6825.0	None	True
6826.0	None	True
6827.0	None	True
6829.0	None	True
6830.0	None	True
6831.0	None	True
6834.0	None	True
6836.0	None	True
6837.0	None	True
6838.0	None	True
6839.0	None	True
6840.0	None	True
6841.0	None	True
6842.0	None	True
6843.0	None	True
6844.0	None	True
6851.0	None	True
6852.0	None	True
6854.0	None	True
6855.0	None	True
6856.0	None	True
6858.0	None	True
6859.0	None	True
6860.0	None	True
6861.0	None	True
6867.0	None	True
6868.0	None	True
6870.0	None	True
6873.0	None	True
6874.0	None	True
6875.0	None	True
6876.0	None	True
6878.0	None	True
6879.0	None	True
6880.0	None	True
6881.0	None	True
6882.0	None	True
6883.0	None	True
6884.0	None	True
6885.0	None	True
6886.0	None	True
6887.0	None	True
6892.0	None	True
6898.0	None	True
6905.0	None	True
6908.0	None	True
6911.0	None	True
6914.0	None	True
6915.0	None	True
6916.0	None	True
6918.0	None	True
6920.0	None	True
6923.0	None	True
6924.0	None	True
6925.0	None	True
6927.0	None	True
6928.0	None	True
6929.0	None	True
6931.0	None	True
6932.0	None	True
6934.0	None	True
6936.0	None	True
6937.0	None	True
6938.0	None	True
6940.0	None	True
6945.0	None	True
6946.0	None	True
6947.0	None	True
6950.0	None	True
6951.0	None	True
6953.0	None	True
6954.0	None	True
6955.0	None	True
6956.0	None	True
6957.0	None	True
6960.0	None	True
6962.0	None	True
6963.0	None	True
6969.0	None	True
6973.0	None	True
6976.0	None	True
6977.0	None	True
6978.0	None	True
6979.0	None	True
6980.0	None	True
6983.0	None	True
6984.0	None	True
6985.0	None	True
6986.0	None	True
6989.0	None	True
6990.0	None	True
6994.0	None	True
6995.0	None	True
6997.0	epithelial	True
7001.0	None	True
7005.0	neuron	True
7010.0	muscle	True
7011.0	None	True
7012.0	None	True
7013.0	None	True
7014.0	neuron	True
7015.0	None	True
7016.0	None	True
7017.0	None	True
7021.0	None	True
7023.0	None	True
7025.0	None	True
7029.0	None	True
7030.0	None	True
7031.0	None	True
7033.0	dark	True
7036.0	None	True
7037.0	None	True
7040.0	None	True
7041.0	None	True
7045.0	None	True
7048.0	None	True
7053.0	None	True
7057.0	None	True
7059.0	None	True
7060.0	None	True
7061.0	None	True
7063.0	None	True
7064.0	None	True
7068.0	None	True
7070.0	None	True
7071.0	None	True
7072.0	None	True
7073.0	None	True
7074.0	None	True
7076.0	None	True
7077.0	None	True
7080.0	None	True
7081.0	None	True
7082.0	None	True
7084.0	None	True
7085.0	None	True
7086.0	None	True
7087.0	None	True
7089.0	None	True
7090.0	None	True
7093.0	None	True
7094.0	None	True
7095.0	None	True
7096.0	None	True
7097.0	None	True
7099.0	None	True
7100.0	None	True
7101.0	None	True
7103.0	None	True
7104.0	None	True
7105.0	None	True
7106.0	None	True
7108.0	None	True
7109.0	None	True
7115.0	None	True
7119.0	None	True
7121.0	None	True
7129.0	None	True
7130.0	None	True
7131.0	None	True
7138.0	None	True
7139.0	dark	True
7143.0	None	True
7149.0	None	True
7150.0	None	True
7154.0	None	True
7155.0	None	True
7157.0	None	True
7158.0	None	True
7161.0	None	True
7165.0	None	True
7166.0	None	True
7167.0	None	True
7170.0	None	True
7173.0	None	True
7177.0	None	True
7179.0	None	True
7181.0	None	True
7182.0	None	True
7184.0	None	True
7186.0	None	True
7189.0	None	True
7190.0	None	True
7191.0	None	True
7193.0	None	True
7199.0	None	True
7200.0	None	True
7203.0	None	True
7205.0	None	True
7206.0	None	True
7207.0	None	True
7208.0	None	True
7209.0	None	True
7210.0	None	True
7214.0	None	True
7215.0	None	True
7219.0	None	True
7220.0	None	True
7224.0	None	True
7225.0	None	True
7228.0	None	True
7231.0	None	True
7233.0	None	True
7234.0	None	True
7235.0	None	True
7238.0	None	True
7239.0	None	True
7244.0	None	True
7249.0	None	True
7251.0	None	True
7252.0	None	True
7253.0	None	True
7254.0	None	True
7257.0	None	True
7258.0	None	True
7260.0	None	True
7261.0	neuron	True
7263.0	None	True
7265.0	None	True
7268.0	None	True
7269.0	None	True
7273.0	None	True
7274.0	None	True
7276.0	None	True
7278.0	neuron	True
7280.0	None	True
7282.0	None	True
7284.0	None	True
7285.0	None	True
7286.0	None	True
7288.0	None	True
7289.0	None	True
7290.0	None	True
7292.0	None	True
7294.0	None	True
7296.0	None	True
7299.0	None	True
7300.0	None	True
7302.0	None	True
7303.0	None	True
7306.0	None	True
7307.0	None	True
7308.0	None	True
7309.0	None	True
7310.0	None	True
7312.0	None	True
7313.0	None	True
7314.0	None	True
7315.0	None	True
7317.0	None	True
7318.0	None	True
7320.0	None	True
7321.0	None	True
7322.0	None	True
7323.0	None	True
7324.0	None	True
7325.0	None	True
7326.0	None	True
7327.0	None	True
7328.0	None	True
7330.0	None	True
7332.0	None	True
7333.0	None	True
7334.0	None	True
7338.0	None	True
7339.0	None	True
7340.0	None	True
7343.0	None	True
7361.0	None	True
7362.0	None	True
7364.0	None	True
7374.0	None	True
7376.0	neuron	True
7377.0	None	True
7378.0	neuron	True
7380.0	neuron	True
7383.0	neuron	True
7384.0	None	True
7387.0	muscle	True
7389.0	None	True
7390.0	None	True
7392.0	None	True
7393.0	None	True
7394.0	None	True
7397.0	None	True
7399.0	None	True
7400.0	None	True
7401.0	None	True
7402.0	None	True
7403.0	None	True
7404.0	None	True
7406.0	None	True
7407.0	None	True
7408.0	None	True
7409.0	None	True
7411.0	None	True
7412.0	None	True
7416.0	None	True
7417.0	None	True
7422.0	None	True
7423.0	None	True
7425.0	None	True
7427.0	None	True
7428.0	None	True
7430.0	None	True
7431.0	None	True
7432.0	None	True
7433.0	None	True
7436.0	None	True
7438.0	None	True
7439.0	None	True
7440.0	None	True
7444.0	None	True
7445.0	neuron	True
7446.0	None	True
7447.0	None	True
7448.0	None	True
7449.0	None	True
7451.0	None	True
7455.0	None	True
7456.0	None	True
7457.0	None	True
7459.0	None	True
7460.0	None	True
7462.0	None	True
7465.0	None	True
7466.0	None	True
7468.0	None	True
7474.0	None	True
7477.0	None	True
7478.0	neuron	True
7480.0	dark	True
7481.0	None	True
7485.0	None	True
7486.0	epithelial	True
7487.0	neuron	True
7488.0	epithelial	True
7490.0	neuron	True
7493.0	None	True
7494.0	neuron	True
7495.0	None	True
7496.0	None	True
7497.0	None	True
7498.0	None	True
7503.0	None	True
7507.0	None	True
7510.0	None	True
7511.0	None	True
7512.0	None	True
7513.0	None	True
7514.0	dark	True
7516.0	None	True
7517.0	None	True
7519.0	None	True
7521.0	None	True
7522.0	None	True
7523.0	None	True
7524.0	None	True
7525.0	None	True
7527.0	None	True
7528.0	None	True
7529.0	None	True
7531.0	None	True
7532.0	None	True
7533.0	None	True
7534.0	None	True
7535.0	None	True
7537.0	None	True
7538.0	None	True
7540.0	None	True
7541.0	None	True
7542.0	None	True
7545.0	None	True
7548.0	None	True
7553.0	None	True
7556.0	None	True
7557.0	None	True
7559.0	None	True
7560.0	None	True
7577.0	None	True
7578.0	None	True
7580.0	epithelial	True
7582.0	None	True
7589.0	None	True
7590.0	None	True
7594.0	None	True
7595.0	None	True
7596.0	None	True
7597.0	None	True
7598.0	None	True
7600.0	neuron	True
7603.0	None	True
7608.0	None	True
7610.0	None	True
7614.0	None	True
7620.0	None	True
7621.0	None	True
7623.0	None	True
7624.0	None	True
7625.0	None	True
7626.0	None	True
7627.0	None	True
7628.0	None	True
7629.0	None	True
7630.0	None	True
7631.0	None	True
7635.0	None	True
7636.0	None	True
7639.0	None	True
7641.0	None	True
7642.0	None	True
7643.0	None	True
7645.0	None	True
7648.0	None	True
7650.0	None	True
7652.0	None	True
7653.0	None	True
7654.0	None	True
7655.0	None	True
7659.0	None	True
7660.0	None	True
7663.0	None	True
7668.0	None	True
7669.0	None	True
7670.0	None	True
7671.0	None	True
7673.0	None	True
7674.0	None	True
7675.0	None	True
7677.0	None	True
7678.0	neuron	True
7679.0	neuron	True
7682.0	None	True
7684.0	dark	True
7685.0	epithelial	True
7689.0	neuron	True
7691.0	None	True
7692.0	neuron	True
7693.0	None	True
7695.0	neuron	True
7696.0	None	True
7701.0	None	True
7702.0	None	True
7703.0	None	True
7704.0	None	True
7705.0	None	True
7706.0	None	True
7707.0	None	True
7708.0	None	True
7709.0	None	True
7711.0	None	True
7713.0	epithelial	True
7715.0	None	True
7716.0	None	True
7717.0	None	True
7718.0	None	True
7719.0	None	True
7722.0	None	True
7724.0	None	True
7725.0	None	True
7727.0	None	True
7728.0	None	True
7730.0	None	True
7731.0	None	True
7733.0	None	True
7735.0	None	True
7736.0	None	True
7738.0	None	True
7739.0	None	True
7740.0	None	True
7741.0	None	True
7742.0	None	True
7744.0	None	True
7745.0	None	True
7746.0	None	True
7747.0	neuron	True
7748.0	None	True
7749.0	dark	True
7750.0	None	True
7751.0	None	True
7752.0	None	True
7753.0	None	True
7757.0	None	True
7764.0	None	True
7765.0	None	True
7766.0	None	True
7767.0	None	True
7768.0	None	True
7770.0	dark	True
7772.0	None	True
7783.0	None	True
7795.0	None	True
7796.0	None	True
7797.0	None	True
7805.0	None	True
7806.0	None	True
7807.0	None	True
7808.0	None	True
7809.0	None	True
7810.0	None	True
7811.0	None	True
7812.0	None	True
7813.0	None	True
7817.0	None	True
7822.0	None	True
7823.0	None	True
7825.0	None	True
7826.0	None	True
7827.0	None	True
7828.0	None	True
7829.0	None	True
7833.0	None	True
7834.0	None	True
7835.0	None	True
7837.0	None	True
7840.0	neuron	True
7841.0	None	True
7842.0	None	True
7843.0	None	True
7846.0	None	True
7848.0	None	True
7855.0	None	True
7858.0	None	True
7861.0	None	True
7863.0	None	True
7865.0	None	True
7866.0	None	True
7867.0	None	True
7868.0	None	True
7869.0	None	True
7870.0	None	True
7874.0	None	True
7875.0	None	True
7888.0	None	True
7889.0	None	True
7890.0	None	True
7892.0	None	True
7897.0	None	True
7898.0	None	True
7900.0	None	True
7902.0	None	True
7904.0	None	True
7905.0	None	True
7906.0	None	True
7907.0	None	True
7908.0	None	True
7910.0	None	True
7914.0	None	True
7917.0	None	True
7919.0	None	True
7920.0	None	True
7921.0	None	True
7922.0	neuron	True
7923.0	None	True
7925.0	None	True
7926.0	None	True
7927.0	None	True
7928.0	None	True
7929.0	None	True
7931.0	None	True
7932.0	None	True
7933.0	None	True
7934.0	None	True
7935.0	None	True
7939.0	None	True
7940.0	neuron	True
7942.0	None	True
7944.0	None	True
7947.0	None	True
7948.0	None	True
7949.0	None	True
7950.0	None	True
7952.0	None	True
7953.0	None	True
7954.0	dark	True
7955.0	None	True
7956.0	None	True
7957.0	None	True
7958.0	None	True
7960.0	None	True
7961.0	None	True
7963.0	None	True
7964.0	None	True
7973.0	None	True
7974.0	None	True
7976.0	None	True
7980.0	None	True
7981.0	None	True
7982.0	None	True
7983.0	None	True
7984.0	None	True
7986.0	None	True
7990.0	None	True
7992.0	None	True
7993.0	None	True
7995.0	None	True
7996.0	None	True
8001.0	None	True
8003.0	None	True
8004.0	None	True
8005.0	None	True
8006.0	None	True
8007.0	None	True
8008.0	None	True
8010.0	None	True
8013.0	None	True
8017.0	None	True
8020.0	None	True
8021.0	None	True
8023.0	None	True
8024.0	None	True
8027.0	None	True
8028.0	None	True
8030.0	None	True
8033.0	None	True
8037.0	None	True
8038.0	None	True
8039.0	None	True
8044.0	None	True
8046.0	None	True
8047.0	None	True
8048.0	None	True
8050.0	None	True
8053.0	None	True
8054.0	None	True
8056.0	None	True
8057.0	None	True
8060.0	None	True
8061.0	None	True
8062.0	None	True
8065.0	None	True
8066.0	None	True
8067.0	None	True
8074.0	None	True
8075.0	None	True
8078.0	None	True
8079.0	None	True
8082.0	None	True
8083.0	None	True
8085.0	None	True
8086.0	dark	True
8087.0	None	True
8088.0	neuron	True
8089.0	None	True
8091.0	neuron	True
8092.0	None	True
8093.0	None	True
8094.0	muscle	True
8096.0	neuron	True
8097.0	neuron	True
8098.0	None	True
8101.0	None	True
8103.0	None	True
8104.0	None	True
8105.0	None	True
8106.0	None	True
8108.0	None	True
8109.0	None	True
8110.0	None	True
8111.0	None	True
8112.0	None	True
8114.0	None	True
8115.0	None	True
8116.0	None	True
8118.0	None	True
8119.0	None	True
8120.0	None	True
8121.0	None	True
8122.0	None	True
8123.0	neuron	True
8124.0	neuron	True
8125.0	dark	True
8127.0	neuron	True
8128.0	neuron	True
8130.0	None	True
8132.0	neuron	True
8134.0	neuron	True
8135.0	neuron	True
8137.0	neuron	True
8140.0	neuron	True
8142.0	None	True
8145.0	None	True
8146.0	None	True
8148.0	None	True
8149.0	None	True
8151.0	None	True
8152.0	None	True
8154.0	None	True
8155.0	None	True
8156.0	None	True
8157.0	None	True
8158.0	None	True
8161.0	None	True
8162.0	None	True
8167.0	None	True
8168.0	None	True
8170.0	None	True
8171.0	None	True
8173.0	None	True
8174.0	None	True
8179.0	None	True
8182.0	None	True
8187.0	None	True
8191.0	epithelial	True
8192.0	None	True
8193.0	None	True
8195.0	None	True
8196.0	None	True
8205.0	None	True
8206.0	None	True
